"x"
7.807395e-07
2.4144822e-06
4.687455e-07
1.268243e-07
2.19928e-08
2.79906e-08
8.9981e-09
3.835027e-07
1.5462917e-06
2.921085e-07
5.59654e-08
7.9988e-09
6.9985e-09
7.9984e-09
1.0252056e-06
3.0122625e-06
7.768093e-07
2.07547e-07
3.99798e-08
1.59962e-08
1.49957e-08
7.295897e-07
2.0376435e-06
7.393811e-07
1.995868e-07
6.39522e-08
3.89835e-08
2.09945e-08
7.236583e-07
2.9559737e-06
9.898978e-07
4.578512e-07
1.168505e-07
3.79836e-08
2.89895e-08
3.229278e-07
1.6922466e-06
6.260004e-07
2.075478e-07
8.59218e-08
3.29877e-08
1.99944e-08
4.786591e-07
2.7865393e-06
9.731379e-07
2.901287e-07
9.09081e-08
1.5994e-08
1.29967e-08
3.606712e-07
1.4289568e-06
1.7462748e-06
4.439936e-07
7.19426e-08
2.39938e-08
1.59958e-08
2.264759e-07
6.595426e-07
1.1269256e-06
3.16973e-07
5.99594e-08
1.39964e-08
7.9988e-09
2.951082e-07
1.5075233e-06
2.634495e-06
7.285338e-07
1.83651e-07
6.59536e-08
2.49915e-08
2.533462e-07
1.0790383e-06
2.1276249e-06
7.059141e-07
1.607303e-07
4.09781e-08
2.89899e-08
3.189646e-07
1.5685318e-06
3.5508873e-06
1.5634503e-06
4.707291e-07
1.228357e-07
6.09601e-08
1.457776e-07
9.516701e-07
2.8044798e-06
1.0926851e-06
3.259011e-07
1.018928e-07
4.19786e-08
2.672726e-07
1.6361414e-06
3.2301544e-06
1.0829435e-06
3.537171e-07
6.19582e-08
4.59754e-08
1.637212e-07
4.657836e-07
9.890033e-07
3.636583e-07
7.09459e-08
1.09979e-08
1.69947e-08
5.99624e-08
2.642901e-07
5.053876e-07
1.985865e-07
3.49865e-08
1.09979e-08
3.9994e-09
1.647225e-07
6.269773e-07
1.3920012e-06
5.221991e-07
1.716928e-07
2.99896e-08
2.19942e-08
8.49219e-08
4.261246e-07
1.0369684e-06
4.509335e-07
2.075596e-07
4.59768e-08
1.69955e-08
9.19082e-08
3.854875e-07
1.376428e-06
8.446814e-07
2.9709e-07
8.69187e-08
3.09883e-08
3.9982e-08
1.81642e-07
7.265976e-07
5.519035e-07
2.185129e-07
7.1945e-08
2.09909e-08
6.69515e-08
2.821861e-07
5.874705e-07
2.772072e-07
1.098762e-07
2.29941e-08
1.29969e-08
7.69357e-08
3.279077e-07
6.6549e-07
2.423879e-07
1.168589e-07
2.59922e-08
1.29977e-08
5.49681e-08
1.278302e-07
3.775593e-07
1.377972e-07
7.49407e-08
1.99946e-08
1.89949e-08
7.79346e-08
3.914315e-07
1.1807149e-06
5.291606e-07
2.204997e-07
3.7981e-08
2.99884e-08
8.49231e-08
3.050386e-07
1.1376811e-06
5.884718e-07
2.045721e-07
4.49757e-08
3.19852e-08
4.89669e-08
2.831604e-07
1.3443321e-06
9.114352e-07
4.013511e-07
1.338182e-07
6.69491e-08
1.89951e-08
9.9894e-08
3.90423e-07
3.338455e-07
1.577232e-07
4.69743e-08
3.09891e-08
2.39936e-08
1.028857e-07
2.35431e-07
1.397956e-07
6.49567e-08
1.69967e-08
1.69967e-08
1.69949e-08
1.228445e-07
2.03575e-07
7.39398e-08
3.19866e-08
2.9997e-09
4.9993e-09
2.29937e-08
5.49669e-08
1.986001e-07
8.79186e-08
1.9994e-08
4.9993e-09
1.9998e-09
3.89825e-08
1.607325e-07
4.63803e-07
2.453852e-07
6.49523e-08
3.19888e-08
1.69969e-08
2.39928e-08
9.68991e-08
4.667833e-07
2.204933e-07
6.99482e-08
2.39926e-08
1.59968e-08
3.69823e-08
1.068739e-07
5.578385e-07
3.784916e-07
1.487655e-07
6.39546e-08
1.89943e-08
5.9992e-09
3.99802e-08
1.557422e-07
1.377972e-07
7.09473e-08
4.59772e-08
2.89905e-08
9.9982e-09
7.79316e-08
8.49167e-08
4.49743e-08
3.29887e-08
2.9997e-09
1.9998e-09
7.9988e-09
2.89905e-08
9.98962e-08
4.89739e-08
9.9982e-09
0
1.9998e-09
5.9992e-09
1.79958e-08
5.69637e-08
5.69635e-08
2.69923e-08
1.9996e-09
0
7.9986e-09
3.79826e-08
1.028863e-07
7.59352e-08
1.79944e-08
2.39938e-08
9.999e-09
5.999e-09
3.69845e-08
1.258274e-07
1.168585e-07
4.89733e-08
8.9983e-09
1.09975e-08
1.9998e-09
3.59848e-08
2.443773e-07
1.467763e-07
6.19566e-08
3.29873e-08
9.9984e-09
1.9998e-09
1.19978e-08
8.69189e-08
5.39678e-08
1.89955e-08
2.29939e-08
1.9998e-09
1.9998e-09
5.9988e-09
1.39956e-08
8.9985e-09
3.9994e-09
1.9996e-09
9.999e-10
5.9992e-09
1.7995e-08
5.29683e-08
1.89955e-08
1.89959e-08
0
9.999e-10
1.49973e-08
1.29981e-08
2.39926e-08
2.39936e-08
6.9991e-09
1.9998e-09
9.999e-10
2.29945e-08
4.39776e-08
7.69329e-08
4.39782e-08
1.19968e-08
1.99942e-08
1.9998e-09
6.9991e-09
2.69919e-08
8.29275e-08
4.09819e-08
3.79842e-08
1.59968e-08
3.9996e-09
3.9994e-09
4.29777e-08
7.89279e-08
9.39054e-08
7.59344e-08
2.29919e-08
6.9989e-09
6.9991e-09
1.29975e-08
3.89805e-08
3.09875e-08
9.998e-09
4.9993e-09
2.9995e-09
3.9994e-09
1.99938e-08
2.69897e-08
1.5996e-08
2.9997e-09
1.19982e-08
1.09987e-08
