"x"
0.01421
0.04893
0.04275
0.01323
0.00343
0.00092
0.00063
0.00771
0.02714
0.026
0.0088
0.00232
0.00061
0.00042
0.01645
0.05907
0.06744
0.02365
0.00712
0.00226
0.00121
0.01196
0.04067
0.05797
0.02335
0.00795
0.0022
0.0013
0.01233
0.055
0.08331
0.04442
0.01578
0.00502
0.00224
0.00544
0.0303
0.04924
0.02426
0.0089
0.00328
0.00148
0.00856
0.05023
0.05278
0.01874
0.00661
0.00135
0.00103
0.04477
0.16877
0.04905
0.0155
0.00428
0.00177
0.00115
0.01873
0.08955
0.17718
0.05998
0.01632
0.00432
0.00227
0.00673
0.02644
0.06686
0.03227
0.01113
0.0028
0.00125
0.00387
0.01643
0.05386
0.029
0.01244
0.00327
0.00209
0.00156
0.00661
0.0214
0.01192
0.0044
0.00177
9e-04
0.00034
0.00176
0.00732
0.00509
0.00189
0.00093
0.00036
0.00066
0.00178
0.00382
0.00269
0.00165
0.00078
0.00029
0.00554
0.00931
0.00161
4e-04
0.00023
0.00019
0.00012
0.00659
0.01244
0.00337
0.00084
0.00017
0.00013
0.00016
0.01408
0.03489
0.0141
0.00353
0.00082
0.00035
0.00013
0.01803
0.05823
0.04461
0.01022
0.003
0.00114
0.00047
0.01356
0.06427
0.07046
0.02606
0.00725
0.00265
0.00095
0.00699
0.05603
0.07446
0.03127
0.00991
0.00204
0.002
0.00435
0.03244
0.06063
0.02615
0.00876
0.00291
0.00146
0.00298
0.02055
0.04536
0.02252
0.0085
0.0026
0.00069
0.00161
0.01131
0.02772
0.01385
0.00586
0.00161
0.00094
0.0012
0.00601
0.01708
0.00955
0.0027
0.00057
0.00069
0.00052
0.0019
0.00751
0.00566
0.00188
0.00041
0.00012
0.00055
0.00142
0.00569
0.00225
0.00083
0.00044
2e-05
8e-05
0.00041
0.00201
0.00102
0.00089
0.00012
7e-05
0.00024
0.00093
0.0022
0.00095
0.00051
5e-05
0.00032
3e-05
0.00027
5e-04
4e-04
0.00012
0.00025
3e-05
1e-04
0.00058
0.00109
0.00089
0.00037
0.00016
1e-05
0.00018
0.00027
0.00055
0.00068
0.00019
2e-05
0.00011
3e-05
8e-05
0.00047
0.00019
0.00012
0
1e-05
0
0
7e-05
2e-05
0
0
1e-05
0.00159
0.00245
0.00222
0.00052
2e-04
9e-05
3e-05
0.00309
0.00673
0.00709
0.00353
0.00121
0.00056
0.00019
0.00369
0.01148
0.01446
0.00664
0.0022
0.0011
0.00053
0.00723
0.02837
0.03557
0.01442
0.00634
0.0015
0.00067
0.06106
0.26231
0.32015
0.13134
0.04216
0.01239
0.00689
0.0243
0.09155
0.04697
0.01279
0.00401
0.00143
0.00095
0.03882
0.15407
0.24399
0.10767
0.03645
0.01065
0.00525
0.00961
0.04809
0.06935
0.02991
0.00943
0.0027
0.00191
0.00393
0.01763
0.01918
0.00608
0.00222
0.00086
2e-04
0.00194
0.00386
0.00451
0.00158
0.00062
0.00017
9e-05
0.01285
0.03076
0.02265
0.00985
0.00283
0.00123
0.00084
0.03763
0.14699
0.16276
0.06408
0.02146
0.00738
0.00376
0.00651
0.02673
0.03114
