"x"
4.08319e-07
1.4551829e-06
7.955662e-07
3.19896e-08
0
0
0
1.29831e-07
9.154616e-07
4.727431e-07
9.999e-10
9.999e-09
0
0
4.87599e-07
1.7569943e-06
1.1084331e-06
2.9991e-08
0
9.999e-09
0
4.38064e-07
1.5172523e-06
8.103243e-07
5.9964e-08
4.9975e-08
0
0
3.48775e-07
1.9340725e-06
1.2538706e-06
1.19856e-07
1.9996e-08
9.999e-09
0
2.29471e-07
1.3025748e-06
8.201595e-07
9.99e-08
1.9996e-08
9.999e-09
0
3.88479e-07
1.7145487e-06
1.249971e-06
1.09879e-07
9.999e-09
0
9.999e-09
4.132775e-07
1.4270312e-06
2.7470785e-06
2.244935e-07
5.79662e-08
0
0
1.49775e-07
8.476885e-07
2.0242741e-06
1.707075e-07
2.9991e-08
0
0
4.38064e-07
1.7193744e-06
3.6102975e-06
4.519386e-07
6.9951e-08
2.9991e-08
9.999e-09
2.69271e-07
1.1631459e-06
3.4165414e-06
5.39062e-07
1.09879e-07
9.999e-09
9.999e-09
3.18976e-07
1.8994795e-06
5.3103641e-06
9.40975e-07
2.69271e-07
7.9936e-08
4.9975e-08
1.09879e-07
1.0830087e-06
3.8353965e-06
6.55644e-07
1.89639e-07
5.9964e-08
9.999e-09
1.467837e-07
1.5220974e-06
4.4944949e-06
8.82079e-07
1.79676e-07
6.9951e-08
3.9984e-08
1.248435e-07
6.033151e-07
1.6053654e-06
2.89159e-07
2.1995e-08
2.9991e-08
9.999e-09
7.9936e-08
3.318905e-07
8.368764e-07
2.79216e-07
3.9984e-08
1.9996e-08
0
6.9951e-08
5.58841e-07
2.395678e-06
5.430186e-07
1.577502e-07
9.999e-09
2.9991e-08
2.9991e-08
4.667999e-07
1.9158176e-06
5.252118e-07
1.59744e-07
7.9936e-08
3.9984e-08
6.9951e-08
4.350899e-07
2.2909576e-06
1.0379957e-06
5.56864e-07
9.59076e-08
4.9975e-08
4.9975e-08
2.175246e-07
1.1904777e-06
7.54224e-07
4.38064e-07
1.537622e-07
5.89651e-08
7.29465e-08
3.76567e-07
8.997486e-07
3.78556e-07
2.09559e-07
4.9975e-08
1.9996e-08
4.9975e-08
1.368121e-07
7.768689e-07
5.9964e-08
8.9919e-08
1.9996e-08
0
2.9991e-08
7.9936e-08
4.38064e-07
6.9951e-08
2.9991e-08
9.999e-09
0
4.9975e-08
1.79676e-07
1.1865757e-06
1.89639e-07
5.19728e-08
3.9984e-08
1.9996e-08
2.9991e-08
1.39804e-07
1.146544e-06
2.59324e-07
1.49775e-07
5.9964e-08
0
9.999e-09
1.268385e-07
1.2567945e-06
4.588745e-07
2.89159e-07
9.39114e-08
2.9991e-08
9.999e-09
6.9951e-08
3.09039e-07
1.89639e-07
1.49775e-07
2.59926e-08
1.09987e-08
0
1.9996e-08
2.29471e-07
8.9919e-08
1.9996e-08
9.999e-09
1.9996e-08
3.9984e-08
6.9951e-08
2.69271e-07
4.9975e-08
1.9996e-08
1.9996e-08
0
1.9996e-08
2.9991e-08
2.09559e-07
3.9984e-08
0
9.999e-09
0
1.9996e-08
7.9936e-08
6.921417e-07
8.29309e-08
6.9951e-08
0
9.999e-09
1.9996e-08
4.9975e-08
4.47975e-07
1.09879e-07
6.9951e-08
9.999e-09
1.9996e-08
1.9996e-08
8.9919e-08
5.37084e-07
1.69711e-07
1.29831e-07
4.9975e-08
1.9996e-08
0
9.999e-09
1.607407e-07
4.89759e-08
2.9991e-08
2.9991e-08
0
0
2.9991e-08
3.9984e-08
9.999e-09
9.999e-09
0
0
0
3.9984e-08
1.09879e-07
1.9996e-08
9.999e-09
0
0
0
0
1.09879e-07
2.9991e-08
2.9991e-08
9.999e-09
9.999e-09
9.999e-09
2.9991e-08
1.89639e-07
4.9975e-08
1.9996e-08
0
0
0
2.9991e-08
