"x"
0
2.23333333333332e-08
2.23333333333333e-08
0
0
0
0
0
5.44444444444442e-09
5.44444444444448e-09
0
0
0
0
0
5e-09
4.99999999999994e-09
0
0
0
0
0
5.55555555555556e-08
5.55555555555554e-08
0
0
0
0
0
2.22222222222224e-08
1.65555555555558e-08
5.44444444444443e-09
0
0
0
0
1.82222222222222e-08
2.76666666666666e-08
2.66666666666666e-09
0
0
0
0
3.65555555555553e-08
4.0111111111111e-08
2.66666666666666e-09
0
0
0
0
1.38888888888888e-08
9.88888888888901e-09
0
0
0
0
0
5.44444444444447e-09
5.44444444444446e-09
0
0
0
0
0
7.66666666666657e-09
4.00000000000004e-08
0
0
0
0
2.33333333333334e-09
4e-09
2.22222222222223e-08
1.77777777777779e-09
0
0
0
0
3.22222222222223e-09
3.99999999999997e-08
1.37777777777778e-08
0
0
0
2.66666666666667e-09
1.15555555555556e-08
2.32222222222219e-08
4.55555555555558e-09
0
0
0
0
6.22222222222224e-09
2.45555555555555e-08
2.66666666666668e-09
0
0
0
0
1.21111111111111e-08
2.40000000000002e-08
1.00000000000001e-09
0
0
0
0
5.44444444444443e-09
1.99999999999998e-08
1e-09
2.33333333333333e-09
0
0
0
6.77777777777775e-09
4.84444444444445e-08
8.99999999999997e-09
1.77777777777778e-09
0
0
2.33333333333334e-09
4.00000000000001e-09
5.21111111111115e-08
1.77777777777779e-09
0
0
0
0
3.2222222222222e-09
8.09999999999995e-08
5.44444444444446e-09
0
1.77777777777778e-09
0
2.66666666666666e-09
7.22222222222223e-09
1.37777777777776e-08
4e-09
2.77777777777778e-09
0
0
0
4.55555555555557e-09
2.40000000000001e-08
0
2.66666666666667e-09
0
0
0
1.77777777777778e-09
1.56666666666667e-08
7.66666666666667e-09
0
0
0
0
0
1.65555555555556e-08
2.77777777777778e-09
2.33333333333333e-09
0
0
0
2.33333333333334e-09
3.87777777777778e-08
1.28888888888889e-08
1.77777777777778e-09
0
0
0
0
2.76666666666667e-08
8.8888888888889e-09
1e-09
0
2.66666666666667e-09
0
2.66666666666667e-09
2.9e-08
9.88888888888894e-09
2.33333333333333e-09
1.77777777777778e-09
0
0
2.77777777777778e-09
7.11111111111108e-09
7.22222222222223e-09
2.77777777777777e-09
2.33333333333333e-09
0
0
0
6.2222222222222e-09
1.77777777777777e-09
2.66666666666667e-09
0
0
0
0
2.33333333333334e-09
2.33333333333334e-09
0
0
0
0
0
9.99999999999999e-10
4.99999999999999e-09
0
0
0
0
5.44444444444445e-09
5.44444444444445e-09
2.77777777777779e-09
0
0
0
0
0
7.11111111111112e-09
7.11111111111112e-09
1e-09
0
2.66666666666666e-09
0
0
1.06666666666667e-08
1.15555555555556e-08
2.33333333333334e-09
0
0
0
0
0
0
0
2.33333333333333e-09
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.66666666666667e-09
2.66666666666667e-09
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9.99999999999997e-10
1e-09
0
0
0
0
0
1e-09
1e-09
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.77777777777777e-09
2.77777777777779e-09
0
0
0
0
0
0
0
0
0
0
0
0
4.44444444444444e-09
4.44444444444445e-09
0
0
0
0
0
0
0
0
0
0
0
0
9.99999999999999e-10
9.99999999999997e-10
0
0
0
0
0
0
2.77777777777778e-09
2.77777777777778e-09
0
0
0
0
0
0
0
0
0
0
0
4.55555555555553e-09
6.22222222222219e-09
9.99999999999999e-10
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.15555555555556e-08
1.15555555555555e-08
0
0
0
0
0
4e-09
3.99999999999997e-09
0
0
0
0
0
0
1e-09
1e-09
0
0
0
0
0
0
0
0
0
0
0
5.44444444444447e-09
9.33333333333328e-09
2.77777777777778e-09
0
0
0
0
1.00000000000001e-09
1.00000000000002e-09
0
0
0
0
0
0
0
0
0
0
0
0
1.95555555555556e-08
1.95555555555555e-08
0
0
0
0
0
1.51111111111111e-08
1.43333333333333e-08
6.77777777777778e-09
0
0
0
0
4.55555555555557e-09
4.55555555555558e-09
0
0
0
0
0
0
1.00000000000001e-09
1e-09
0
0
0
0
2.33333333333331e-09
2.33333333333339e-09
0
0
0
0
0
0
0
2.66666666666667e-09
2.66666666666667e-09
0
0
0
4.44444444444443e-09
3.22222222222218e-09
1.00000000000001e-09
0
0
0
0
4e-09
1.12222222222221e-08
7.66666666666668e-09
0
0
0
0
0
0
0
0
0
0
0
1.21111111111111e-08
1.21111111111111e-08
0
0
0
0
0
1.51111111111111e-08
2.26666666666666e-08
1.77777777777779e-09
0
0
0
0
2.33333333333335e-09
1.15555555555555e-08
6.77777777777778e-09
0
0
0
0
2.33333333333334e-09
2.3333333333333e-09
0
0
0
0
0
0
0
0
0
0
0
0
2.66666666666663e-09
4.00000000000004e-09
4.00000000000001e-09
0
0
0
0
1.51111111111111e-08
2.22222222222224e-08
